warehouse_code;sku;sku_name;dim_name;dim_step;sale_price;category;subcategory
1038;133372;Молоко згущ.Преміум Заріч.8,5% 370г;шт;1;30,83;Швидкопсуючі харчові товари [1];Молочні продукти [17]
1038;342533;Лід коктейльний Краш Parovoz IСЕ 1кг;шт;1;8,66;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;322270;Лід вел.кубик для напоїв Ice Drive 1,4кг;шт;1;37,49;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;342532;Лід коктейльний блоковий Parovoz IСЕ 1кг;шт;1;17,49;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;322268;Лід кубики для напоїв Ice Drive 1кг;шт;1;14,99;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;322269;Лід дробленний для напоїв Ice Drive 1кг;шт;1;14,99;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;342534;Лід коктейльний Плитка Parovoz IСЕ 1кг;шт;1;8,66;Швидкопсуючі харчові товари [1];Морозиво [18]
1038;312741;Печиво з вівсяними пластів. Milka 168г;шт;1;47,49;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;2323;Крекер ніжний Yarych 180г;шт;1;9,16;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;204697;Пряники завар.Схід.з декор.Деліція 0,4кг;шт;1;29,16;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;314060;Печиво зд.з мол.гл.Міні-Міш.Деліція ваг;кг;0,1;57,49;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;247375;Круасан Міні Double 7 Days Как.Ван.185г;шт;1;31,24;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;208099;Печиво зд.Бом-Бік Справжнє Бом-Бік ваг;кг;0,1;80,83;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;321261;Печиво зі смаком апельсину Деліція 135г;шт;1;14,16;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;24165;Печиво Конті Артемон 270г;шт;1;28,33;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;244258;Печиво цук.з оздоб.Світлоф.Диканське ваг;кг;0,1;68,33;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;248319;Печиво Зернове Лукас 610г;шт;1;46,66;Швидкопсуючі харчові товари [1];Мучна кондитерка [1F]
1038;317;Паштет Французький з гриб.Оніс з/б 240г;шт;1;27,91;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;207507;Яловичина тушкована Алан в/г 525г;шт;1;86,67;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;292828;Яловичина тушкована в/с Zdorovo 325г;шт;1;107,5;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;207513;Свинина тушкована Алан в/г 338г;шт;1;58,33;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;323;Паштет Одеський з верш.мас.Оніс з/б 240г;шт;1;27,91;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;207506;Яловичина Алан тушкована ж/б 338г;шт;1;61,66;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;346005;Консерва м’ясна Свинина колек.Брит.310г;шт;1;56,66;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;289654;Консерви Паштет з родз/коньяк.Frank 200г;шт;1;54,16;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;316036;Консерва м'яс.зак.апет.П'ятачок ж/б 525г;шт;1;53,33;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;316040;Консерва м'яс.Св.домаш.П'ятачок 525г;шт;1;83,33;Швидкопсуючі харчові товари [1];М'ясні консерви [1C]
1038;149405;Хвости креветок Jambo P.Star в/у 300г;шт;1;182,5;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;2223;Шпроти в/о Ризьке золото з ключом 240г;шт;1;69,16;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;189933;Креветка варена морож.90-120 Veladis 1кг;шт;1;115,83;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;171764;Сардина атлантична в олії Kaija 240г;шт;1;36,66;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;98856;Шпроти в/о Ризькі Fish Line з/б 240г;шт;1;46,66;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;2224;Шпроти в/о Ризьке золото 190г;шт;1;64,16;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;189841;Скумбрія с/м Norven ваг;кг;0,1;89,17;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;244432;Консерви риб.Шпроти в ол.Banga кл.190г;шт;1;41,66;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;244433;Консерви риб.Кіл.том.соусі Banga кл.240г;шт;1;24,99;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;171763;Тунець шматочками в олії Fish Line 185г;шт;1;49,16;Швидкопсуючі харчові товари [1];Рибні продукти [1D]
1038;327816;Коржі ваф.д/торта з какао Лекорна 90г;шт;1;22,08;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;249836;Хлібці хр.Луганці Пш.греч.Galleti 100г;шт;1;7,66;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;180893;Соломка з сіллю Croco Макс 80г;шт;1;6,66;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;190369;Сухарі Новокиївські Marka Promo 0,3кг;шт;1;12,08;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;6054;Соломка солона Sergini 250г;шт;1;17,91;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;6053;Соломка солодка Sergini 250г;шт;1;17,91;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;121645;Сухарики житні з коріанд.Finn Crisp 180г;шт;1;41,66;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;322545;Печиво здобне Тарталетки кол. Novus 300г;шт;1;53,33;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;180894;Соломка з сіллю Croco Лонг 80г;шт;1;6,83;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1038;196334;Сухарі з п.пш.Росток н.УкрЕко-Хліб 150г;шт;1;36,66;Швидкопсуючі харчові товари [1];Хлібні вироби [1E]
1046;291057;Борошно пшеничне вищого гат.NOVUS 2кг;шт;1;24,49;Бакалія [2];Борошно [26]
1046;189887;Борошно пшеничне Marka Promo 1кг;шт;1;10,83;Бакалія [2];Борошно [26]
1046;291056;Борошно пшеничне вищого гат.NOVUS 1кг;шт;1;13,08;Бакалія [2];Борошно [26]
1046;189888;Борошно пшеничне Marka Promo 2кг;шт;1;20,83;Бакалія [2];Борошно [26]
1046;1217;Борошно пшен.Хуторок в/г 1кг;шт;1;13,58;Бакалія [2];Борошно [26]
1046;291058;Борошно пшеничне цільнозернове NOVUS 1кг;шт;1;14,91;Бакалія [2];Борошно [26]
1046;112013;Борошно житнє обдирне АльтаВіста 1кг;шт;1;15,49;Бакалія [2];Борошно [26]
1046;112014;Борошно Жорнове Цілозерне АльтаВіста 1кг;шт;1;16,16;Бакалія [2];Борошно [26]
1046;315300;Суміш д/вип.мафіни шоколадні Щедро 300г;шт;1;38,74;Бакалія [2];Борошно [26]
1046;315298;Суміш д/вип.торт лимонний Щедро 500г;шт;1;39,99;Бакалія [2];Борошно [26]
1046;310247;Вода н/газ Моршинка 6,0л пет;шт;1;31,66;Бакалія [2];Дитяче харчування [20]
1046;187347;Каша безмол.орган.Hipp кукуруд.200г;шт;1;79,99;Бакалія [2];Дитяче харчування [20]
1046;198097;Cік осв.Агуша яб.виног.0% TBA Base 0,2л;шт;1;8,33;Бакалія [2];Дитяче харчування [20]
1046;279610;Пюре Gerber Яблуко Манго пауч 90г;шт;1;18,08;Бакалія [2];Дитяче харчування [20]
1046;10127;Суміш молочна суха Nestle Нан 1 800г;шт;1;307,5;Бакалія [2];Дитяче харчування [20]
1046;78879;Пюре Gerber чорнослив 80г;шт;1;15,49;Бакалія [2];Дитяче харчування [20]
1046;279611;Пюре Gerber Яблуко Груша пауч 90г;шт;1;18,08;Бакалія [2];Дитяче харчування [20]
1046;78889;Пюре Gerber яблучне з чорносливом 130г;шт;1;20,41;Бакалія [2];Дитяче харчування [20]
1046;150246;Пюре Hame телятина 100г;шт;1;24,83;Бакалія [2];Дитяче харчування [20]
1046;199267;Суміш молочна суха Малютка Преміум3 350г;шт;1;68,33;Бакалія [2];Дитяче харчування [20]
1046;58561;Стружка кокосова Еко 40г;шт;1;9,41;Бакалія [2];Добавки для приготування їжі [24]
1046;1662;Лимонна кислота Мрія 20г;шт;1;2,66;Бакалія [2];Добавки для приготування їжі [24]
1046;310641;Агар-агар харчовий Приправка 8 г;шт;1;17,91;Бакалія [2];Добавки для приготування їжі [24]
1046;71810;Розпушувач для тіста Dr.Oetker 10г;шт;1;2,49;Бакалія [2];Добавки для приготування їжі [24]
1046;227542;Сік лимону 100% Lemoni 220мл;шт;1;22,08;Бакалія [2];Добавки для приготування їжі [24]
1046;1663;Желатин швидкорозчинний Мрія 25г;шт;1;8,74;Бакалія [2];Добавки для приготування їжі [24]
1046;1635;Дріжджі Львів фольга 100г;шт;1;7,16;Бакалія [2];Добавки для приготування їжі [24]
1046;274191;Лимонна кислота Marka Promo 100г;шт;1;6,08;Бакалія [2];Добавки для приготування їжі [24]
1046;6544;Цукор ванільний Мрія 10г;шт;1;0,83;Бакалія [2];Добавки для приготування їжі [24]
1046;2198;Желе Ківі Мрія 90г;шт;1;8,74;Бакалія [2];Добавки для приготування їжі [24]
1046;288491;Кава натур.Преміум Кава зі Львова 225г;шт;1;79,99;Бакалія [2];Кава,какао [21]
1046;128313;Кава в зернах Якобз Монарх 250г;шт;1;81,66;Бакалія [2];Кава,какао [21]
1046;330189;Кава розчинна Нескафе Класік 300г;шт;1;132,5;Бакалія [2];Кава,какао [21]
1046;269963;Кава мелена Якобз Монарх 230г;шт;1;76,66;Бакалія [2];Кава,какао [21]
1046;340383;Кава зерно Qualita Rossa Lavazz 1кг;шт;1;457,5;Бакалія [2];Кава,какао [21]
1046;330191;Кава розчНескафе голд скл бан 190г;шт;1;207,5;Бакалія [2];Кава,какао [21]
1046;311082;Кава мелена Якобз Монарх Інтенс 225г;шт;1;76,66;Бакалія [2];Кава,какао [21]
1046;288503;Кава натур.розчинна Якобз Монарх 250г;шт;1;190,83;Бакалія [2];Кава,какао [21]
1046;311388;Кава розч Якобз МілліканоАмерікано 150г;шт;1;165,83;Бакалія [2];Кава,какао [21]
1046;278413;Кава мел.нат.Еспрессо Кава зі Львова225г;шт;1;39,99;Бакалія [2];Кава,какао [21]
1046;45339;Квасоля біла т/с Bonduelle 430г;шт;1;39,58;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;244806;Огірки мариновані Novus 850г;шт;1;26,66;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;247091;Квасоля в том.соусі Novus с/б 460г;шт;1;19,99;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;339346;Брускета зелн.олив.конс.Santolino 212мл;шт;1;41,66;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;247080;Томати в том.соку консер.Novus 850г;шт;1;26,66;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;888;Кукурудза ніжна Bonduelle з/б 340г;шт;1;39,58;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;245271;Кукурудза цукрова з/б  Novus 340г;шт;1;20,83;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;891;Горошок зел.Bonduelle з/б 400г;шт;1;33,33;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;311980;Оливки Agrolive з/к ж/б 292мл;шт;1;24,99;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;890;Горошок зел.Bonduelle з/б 200г;шт;1;25,83;Бакалія [2];Консерв.овочі і конс.напівфабрикати [2C]
1046;125528;Персики половинки в сир.Lorado з/б 850мл;шт;1;41,66;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;125525;Ананас кільця в сиропі Lorado з/б 580мл;шт;1;38,33;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;244426;Мед натуральний гречаний Novus 450г;шт;1;55,83;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;64010;Ананас шматочки в сиропі Rio з/б 580мл;шт;1;37,08;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;31651;Мед Липовий Бартник 400г;шт;1;81,66;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;244424;Мед натуральний акацієвий Novus 450г;шт;1;69,58;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;348091;Варення Малина Novus с/б 380г;шт;1;27,08;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;31649;Мед Акація Бартник с/б 400г;шт;1;90,83;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;64008;Ананас кіл.сироп.RIO з/б 580мл;шт;1;41,66;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;244403;Мед Різнотрав'я натур.Marka Promo 300г;шт;1;24,99;Бакалія [2];Консерв.фрукти,компоти,варення,мед [2D]
1046;226122;Крупа пшенична Артек Novus 4*70г;шт;1;12,49;Бакалія [2];Крупа [28]
1046;335200;Сочевиця червона половинки Анадолу 500г;шт;1;17,49;Бакалія [2];Крупа [28]
1046;315094;Кіноа біла Nutti 100г;шт;1;24,99;Бакалія [2];Крупа [28]
1046;226111;Рис пропарений Novus 1кг;шт;1;29,58;Бакалія [2];Крупа [28]
1046;295170;Крупа Вівсяна плющена Спробуй 0,7кг;шт;1;12,83;Бакалія [2];Крупа [28]
1046;190171;Крупа пшоно Marka Promo 1кг;шт;1;19,99;Бакалія [2];Крупа [28]
1046;277797;Рис довгозернистий Marka Promo 800г;шт;1;18,33;Бакалія [2];Крупа [28]
1046;226112;Рис круглозернистий Novus 1кг;шт;1;30,41;Бакалія [2];Крупа [28]
1046;315228;Насіння Чіа Salubre a votre sante 200г;шт;1;49,16;Бакалія [2];Крупа [28]
1046;190169;Крупа перлова Marka Promo 1кг;шт;1;11,41;Бакалія [2];Крупа [28]
1046;201423;Виріб макарон.Divella Spaghettini 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;184944;Макарони Divella Stelline 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;184938;Макарони Divella Tofe 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;117401;Локшина пшенична Udon JS 300г;шт;1;33,33;Бакалія [2];Макаронні вироби [27]
1046;184940;Макарони Divella Penne ziti rigate 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;184941;Макарони Divella Fusilli 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;184943;Макарони Divella Riccioli 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;69879;Макарони Divella Спагетті ресторан 500г;шт;1;19,58;Бакалія [2];Макаронні вироби [27]
1046;340182;Вироби макар.спагет.трикол.Melissa 500г;шт;1;24,99;Бакалія [2];Макаронні вироби [27]
1046;111272;Макарони Вермишель La Pasta 400г;шт;1;17,49;Бакалія [2];Макаронні вироби [27]
1046;241824;Майонез 67% Королівський смак д/п 360г;шт;1;21,24;Бакалія [2];Маргарин,жири,майонез [2H]
1046;30114;Майонез Королівський смак 67% д/п 180г;шт;1;10,24;Бакалія [2];Маргарин,жири,майонез [2H]
1046;297932;Майонез Домашній 50% Торчин 580г;шт;1;32,08;Бакалія [2];Маргарин,жири,майонез [2H]
1046;297929;Майонез Європейський 72 % Торчин 300г;шт;1;16,24;Бакалія [2];Маргарин,жири,майонез [2H]
1046;257652;Майонез 72% Справжній Чумак ДП 350г;шт;1;21,66;Бакалія [2];Маргарин,жири,майонез [2H]
1046;294721;Майонез Торчин Європейський д/п 160г;шт;1;9,91;Бакалія [2];Маргарин,жири,майонез [2H]
1046;256901;Майонез 67% Королівський смак д/п 650г;шт;1;35,83;Бакалія [2];Маргарин,жири,майонез [2H]
1046;1677;Маргарин Щедро Вершковий особливий 250г;шт;1;13,83;Бакалія [2];Маргарин,жири,майонез [2H]
1046;255136;Майонез 67% Домаш.д/діт.Щедро д/п 0,19кг;шт;1;16,08;Бакалія [2];Маргарин,жири,майонез [2H]
1046;290595;Майонез Щедро Провансаль 67% д/п 350г;шт;1;20,83;Бакалія [2];Маргарин,жири,майонез [2H]
1046;33683;Подушечки Start Молочна нач.500г;шт;1;53,33;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;194374;Сніданок сух.г.З.к.какао Bona Vita 375г;шт;1;32,08;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;183585;Мюслі з горіхами Bona Vita 375г;шт;1;34,99;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;183583;Кукурудзяні пластівці Bona Vita 375г;шт;1;19,83;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;194371;Сніданок сух.г.Зер.кв.кор.Bona Vita 375г;шт;1;45,83;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;194373;Сніданок сух.г.Зер.к.мед.Bona Vita 375г;шт;1;45,83;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;33654;Каша вівсяна Axa з яблуком 40г;шт;1;6,91;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;202437;Пластівці вівсяні Liebe 500г;шт;1;20,83;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;310325;Гранола Шоколад/мигдаль Д-р Беннер 300г;шт;1;51,66;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;33657;Каша вівсяна Axa з чорницею 40г;шт;1;8,08;Бакалія [2];Мюслі,каші,сухі сніданки,пластівці [29]
1046;302163;Молоко кокосове орг.Біонатураліс 400мл;шт;1;74,16;Бакалія [2];Олія [2G]
1046;209286;Олія сон.раф.д.Олейна Традиційна 0,850л;шт;1;29,16;Бакалія [2];Олія [2G]
1046;446;Олія олив.E.V.Maest.de Oliva ц.250мл;шт;1;95;Бакалія [2];Олія [2G]
1046;312859;Олія соняшн.нераф.1 г.Майола 0,85л пет;шт;1;25,83;Бакалія [2];Олія [2G]
1046;211941;Олія купаж.Олейна з ол.ол.Ex.V.пл.0,87л;шт;1;39,58;Бакалія [2];Олія [2G]
1046;67115;Олія кукурудзяно-оливкова Anri 0,85л;шт;1;49,99;Бакалія [2];Олія [2G]
1046;340168;Олія ол.1го х.в.Сітіа Mytholio с/б 500мл;шт;1;115,83;Бакалія [2];Олія [2G]
1046;443;Олія олив.раф.Maest.de Oliva 100% 500мл;шт;1;161,67;Бакалія [2];Олія [2G]
1046;78126;Олія олив.E.V.Monini Делік.с/б 500мл;шт;1;190,83;Бакалія [2];Олія [2G]
1046;273208;Олія з насіння коноплі NOVUS 250мл;шт;1;99,17;Бакалія [2];Олія [2G]
1046;67119;Оцет яблучний 6% Anri 850мл;шт;1;25,83;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;322715;Соус/баль.оцету Модена Luglio пет500мл;шт;1;107,5;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;179012;Гірчиця Торчин Козацька дойпак 130г;шт;1;7,49;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;218547;Хрін Він.з/буряк.тв/о Marka Promo 250г;шт;1;9,16;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;2076;Хрін Український Верес д/п 130г;шт;1;8,74;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;181074;Гірчиця Торчин Американська д/п 130г;шт;1;7,49;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;218548;Гірчиця Вінницька тв/о Marka Promo 250г;шт;1;9,16;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;179011;Гірчиця Торчин Міцна дойпак 130г;шт;1;7,49;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;218549;Розчин оцтов.кислоти 9% Marka Promo0,91л;шт;1;10,83;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;302819;Гірчиця Французька в зернах Novus 190г;шт;1;10,83;Бакалія [2];Оцет,гірчиця,хрін [2E]
1046;119536;Суміш пер Приправка EXCLUS 40г;шт;1;30,83;Бакалія [2];Прянощі [23]
1046;69630;Приправа д/глінтв.Santa Maria пак.37г;шт;1;42,49;Бакалія [2];Прянощі [23]
1046;317231;Маринад сливовий Торчин д/п 160г;шт;1;19,99;Бакалія [2];Прянощі [23]
1046;58548;Кардамон Еко 6г;шт;1;13,74;Бакалія [2];Прянощі [23]
1046;58546;Куркума Еко 20г;шт;1;7,16;Бакалія [2];Прянощі [23]
1046;59143;Суміш перців Kotanyi млинок 35г;шт;1;80,83;Бакалія [2];Прянощі [23]
1046;317232;Маринад соєво-імбирний Торчин д/п 160г;шт;1;19,99;Бакалія [2];Прянощі [23]
1046;44165;Приправа Vegeta 250г;шт;1;43,33;Бакалія [2];Прянощі [23]
1046;58528;Перець чорний горошок Еко 20г;шт;1;9,99;Бакалія [2];Прянощі [23]
1046;30527;Приправа д/риби Ексклюзив Приправка 50г;шт;1;20,41;Бакалія [2];Прянощі [23]
1046;320971;Батончик з фундуку та меду Minos 50г;шт;1;37,49;Бакалія [2];Різні солодощі [2K]
1046;218110;Паста арахісова Кремка 270г;шт;1;74,16;Бакалія [2];Різні солодощі [2K]
1046;50792;Халва ванільна КФД ваг;кг;0,1;50,83;Бакалія [2];Різні солодощі [2K]
1046;320944;Батончик з кеш’ю та меду Minos 50г;шт;1;37,49;Бакалія [2];Різні солодощі [2K]
1046;208120;Зефір Зефірята Жако 350г;шт;1;29,58;Бакалія [2];Різні солодощі [2K]
1046;333326;Мармелад нат.Поні/Енчантімалс СвітБокс;шт;1;62,49;Бакалія [2];Різні солодощі [2K]
1046;320968;Батончик з насіння кунжуту+меду Minos40г;шт;1;6,99;Бакалія [2];Різні солодощі [2K]
1046;259586;Паста арахіс.el GUSTO класична 270г;шт;1;71,66;Бакалія [2];Різні солодощі [2K]
1046;331995;Пастагоріхова з какао Nutkao 300г;шт;1;66,66;Бакалія [2];Різні солодощі [2K]
1046;46157;Паста горіхово-шоколадна Nutella 630г;шт;1;140,83;Бакалія [2];Різні солодощі [2K]
1046;25161;Сіль йод.морськ.дріб.Salute di Mare 600г;шт;1;15,83;Бакалія [2];Сіль [2A]
1046;340134;Сіль нат.крупна гім.Salt Odyssey м/у 1кг;шт;1;62,49;Бакалія [2];Сіль [2A]
1046;35242;Сіль йод.Артемсіль 1,5кг;шт;1;8,24;Бакалія [2];Сіль [2A]
1046;1431;Сіль кам'яна кухонна Артемсіль 1,5кг;шт;1;7,33;Бакалія [2];Сіль [2A]
1046;340133;Сіль нат.дрібна гім.Salt Odyssey м/у 1кг;шт;1;62,49;Бакалія [2];Сіль [2A]
1046;326890;Морська сіль з травами Kamis млинок 78г;шт;1;40,83;Бакалія [2];Сіль [2A]
1046;340138;Сіль морська копчен.паприк SO мл.110г;шт;1;83,33;Бакалія [2];Сіль [2A]
1046;340142;Сіль морська в кристал.чорна SO к/у 75г;шт;1;71,66;Бакалія [2];Сіль [2A]
1046;340129;Сіль морс.з месолонгі Salt Odys п/п 280г;шт;1;24,99;Бакалія [2];Сіль [2A]
1046;326889;Сіль морська Kamis млинок 90г;шт;1;40,83;Бакалія [2];Сіль [2A]
1046;191806;М'ясо Яловичина Техас.Наггет.Обjerky 50г;шт;1;81,66;Бакалія [2];Снеки [2L]
1046;228909;Снеки карт.Монстер Манч клас.Lorenz 75г;шт;1;33,33;Бакалія [2];Снеки [2L]
1046;181148;Чипси Люкс зі сметаною та цибулею 133г;шт;1;25,83;Бакалія [2];Снеки [2L]
1046;301458;Снеки кукуруд. зел/циб Przysnacki 150г;шт;1;37,49;Бакалія [2];Снеки [2L]
1046;264882;Чіпси карт.см.кур.крил.Лейс Maxx 120г;шт;1;28,33;Бакалія [2];Снеки [2L]
1046;224255;Чіпси карт.Naturals смаж.циб.Lorenz 100г;шт;1;45,83;Бакалія [2];Снеки [2L]
1046;28062;Палички кукурудз.Клас.Мак-Дак 175г;шт;1;15,49;Бакалія [2];Снеки [2L]
1046;284990;Грінки житні зі см.телят.з ад.Флінт 110г;шт;1;9,83;Бакалія [2];Снеки [2L]
1046;331744;Кальмар Морськие 60г;шт;1;34,16;Бакалія [2];Снеки [2L]
1046;284981;Сухарики зі см.сметана/зелень Флінт 110г;шт;1;9,83;Бакалія [2];Снеки [2L]
1046;317212;Кетчуп з часником Торчин д/п 270г;шт;1;12,08;Бакалія [2];Соуси,кетчупи [2F]
1046;247500;Паста томатна 25% Novus 480г;шт;1;17,49;Бакалія [2];Соуси,кетчупи [2F]
1046;1136;Соус Чумак Тартар д/п 200г;шт;1;16,33;Бакалія [2];Соуси,кетчупи [2F]
1046;247502;Соус томатний Український Novus 480г;шт;1;17,49;Бакалія [2];Соуси,кетчупи [2F]
1046;317209;Кетчуп до шашлику Торчин д/п 270г;шт;1;12,08;Бакалія [2];Соуси,кетчупи [2F]
1046;247243;Соус Соєвий Класичний Akura 1л;шт;1;59,99;Бакалія [2];Соуси,кетчупи [2F]
1046;69677;Соус Barilla Базилік 400г;шт;1;79,16;Бакалія [2];Соуси,кетчупи [2F]
1046;4047;Паста томатна Чумак пірамідка 70г;шт;1;4,83;Бакалія [2];Соуси,кетчупи [2F]
1046;178262;Соус Торчин Часниковий д/п 200г;шт;1;18,33;Бакалія [2];Соуси,кетчупи [2F]
1046;302798;Соус соєвий класичний Торчин с/б, 190мл;шт;1;25,83;Бакалія [2];Соуси,кетчупи [2F]
1046;119195;Вермішель ш/п з гос.куркою Роллтон 60г;шт;1;4,74;Бакалія [2];Супи,бульйони [25]
1046;119198;Пюре картоп. смак Курки саше 40гRollton;шт;1;8,24;Бакалія [2];Супи,бульйони [25]
1046;144243;Вермішель Мівіна Куряча гостра 60г;шт;1;4,99;Бакалія [2];Супи,бульйони [25]
1046;119194;Вермішель ш/п з куркою Роллтон 60г;шт;1;4,74;Бакалія [2];Супи,бульйони [25]
1046;144241;Вермішель Мівіна Грибна 60г;шт;1;4,99;Бакалія [2];Супи,бульйони [25]
1046;172581;Суп-пюре кур.Гар.кружка грін.Торчин 12г;шт;1;7,24;Бакалія [2];Супи,бульйони [25]
1046;144245;Вермішель Мівіна Сир 60г;шт;1;4,99;Бакалія [2];Супи,бульйони [25]
1046;316170;Вермішель шв.приг.см.свинини Мівіна 60г;шт;1;4,99;Бакалія [2];Супи,бульйони [25]
1046;245656;Вермішель з сиром та беконом Роллтон 60г;шт;1;4,74;Бакалія [2];Супи,бульйони [25]
1046;189823;Пюре картоп. смак вершків 40гRollton;шт;1;8,24;Бакалія [2];Супи,бульйони [25]
1046;267380;Цукерки кор.Рошен Стріла Поділ.200 г;шт;1;70,83;Бакалія [2];Цукерки, жувальні гумки [2I]
1046;272390;Цукерки Truffles Hazelnut Pergale 200г;шт;1;48,33;Бакалія [2];Цукерки, жувальні гумки [2I]
1046;311840;Цукерки жел. F/Worms Yummi Gummi 100г;шт;1;10,41;Бакалія [2];Цукерки, жувальні гумки [2I]
1046;277547;Льодяники лісові ягоди Холз 25.2г;шт;1;7,91;Бакалія [2];Цукерки, жувальні гумки [2I]
1046;328702;Цукерки Temptation Wirors 250гр;шт;1;140,83;Бакалія [2];Цукерки, жувальні гумки [2I]
